title,number,duration,description,id,published
פרק #88 עם חן ליברמן - ירון טן-ברינק מבקר מקצועי,None,02:45:57,"ירון טן-ברינק הוא עיתונאי, עורך, מפיק, מבקר טלויזיה, יזם ואושיית פייסבוק פוליטית. הוא גדל בירושלים ובגיל 17 החל את הקריירה שלו במקומון ״כל העיר״ בירושלים. בשנים שבאו לאחר מכן ערך מדורים שונים וכתב עשרות כתבות ומדורים במקומון. לאחר מכן עבר למקומון המתחרה של קבוצת ידיעות בירושלים, וממנו עבר לעיתון תל אביב.
בשנים שלאחר מכן ירון בילה תקופה ארוכה בהולנד, שם למד טלויזיה, אנימציה והפקה, וחזר לארץ בסופו של דבר כדי להשתלב במגזין ״רייטינג״ שערך יובל נתן. בהמשך שימש כמבקר הטלויזיה של ידיעות אחרונות וכתב ביקורות שעשו לו לא מעט אויבים.
בשנים האחרונות הפיק משדרים בערוץ i24, וכעת הוא עובד על פרוייקט פוליטי חשאי, שלא הצלחנו להוציא ממנו פרטים לגביו.
בגלל שראם בחו״ל, הצטרפה להגשת הפרק חן ליברמן, עורכת התרבות של חדשות ערוץ 10. חן התארחה אצלנו באחד הפרקים הראשונים שהקלטנו. תודה עצומה על כך שהסכימה לבוא ולהקליט איתנו את הפרק הנוכחי.
על מה דיברנו:מקומונים, ירושלים, תל אביב, עיתונות, אתיקה, הטרדות מיניות, גברים וצופרים, רביב דרוקר, אלנבי 58, אקסטזי, סמים קלים, סקר TGI, פיפל מיטר, נתניהו, ימין ושמאל, תפקיד התקשורת, מותו של הפרינט, הולנד, טראמפ, הזוגיות החדשה של חן, ערוץ 10, ערוץ 2, נוני מוזס ועוד המון דברים.
קישורים מומלצים:עמוד הפייסבוק של ירון טן-ברינקעמוד הפייסבוק של חן ליברמןדירק ג׳נטלירדיו ״הקצה״לוק קייג׳דרדווילStranger ThingsNo Man's Sky",http://geekonomy.podbean.com/e/%d7%a4%d7%a8%d7%a788-%d7%a2%d7%9d%d7%97%d7%9f-%d7%9c%d7%99%d7%91%d7%a8%d7%9e%d7%9f%d7%99%d7%a8%d7%95%d7%9f-%d7%98%d7%9f%d7%91%d7%a8%d7%99%d7%a0/,"time.struct_time(tm_year=2016, tm_mon=12, tm_mday=5, tm_hour=23, tm_min=11, tm_sec=23, tm_wday=0, tm_yday=340, tm_isdst=0)"
גיקונומי #87 - איל לביא עושה פירות ים,None,02:21:17,"איל לביא הוא שף ישראלי שמתמחה בדגים ופירות ים. אחרי שנים שבהן עבד במסעדות ברחבי תל אביב הוא פתח שורה של מסעדות מצליחות, ביניהן ״בר פירות ים״, ״פסטיס״ ובשנים האחרונות היה השף והיוצר של מסעדת ״רוקח 73״. בשנה החולפת, אחרי ש״רוקח״ נסגרה, איל יועץ ועוזר לעסקים קולינריים להשתפר. הוא גר בתל אביב, נשוי ואב לשלושה ילדים.
הפרק מוגש בחסות חברת Playbuzz, שחוץ מלארח אותנו במשרדים שלהם כל שבוע מחפשים עכשיו מעצבי UI/UX שיצטרפו אליהם ויבנו את הדור הבא של מוצרים מדליקים שהם מפתחים.
על מה דיברנו:דגים, שרימפס, מסעדות, מבקרים, שפים-סלבס, כבד אווז, טונה אדומה, אוכל סיני, פסטות, קינוחים, תכניות בישול, תכניות ריאליטי, פליטי ריאליטי, איל שני, חיים כהן, ניר צוק, שגיא כהן ועוד המון דברים.
קישורים מומלצים:המשרה בפלייבאזלארוסצחי בוקששתרחמיסטאיזושצ'ופקרק היוםאסף גרניט בטלוויזיהפורט סעידגוצ'הרטטויפסקדוגריגיקב סוסון יםCivil WarWatchmen",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9987%d7%90%d7%99%d7%9c-%d7%9c%d7%91%d7%99%d7%90-%d7%a2%d7%95%d7%a9%d7%94-%d7%a4%d7%99%d7%a8%d7%95%d7%aa/,"time.struct_time(tm_year=2016, tm_mon=11, tm_mday=28, tm_hour=21, tm_min=36, tm_sec=25, tm_wday=0, tm_yday=333, tm_isdst=0)"
גיקונומי #86 - סטס טישקביץ׳ מהמר בגדול,None,02:13:10,"סטס טישקביץ׳ הוא ראש האקדמיה הישראלית לפוקר. הוא החל לשחק פוקר בגיל 18, בגיל 20 ניסה להיות שחקן שש-בש מקצועי, ובגיל 22 התחיל לשחק פוקר בצורה מקצועית והתקדם ברמת המשחק שלו עד ששיחק בשולחנות של 1000 דולר, ואז קרה משהו שכדאי לשמוע את הפרק בשבילו.
היום סטס בונה עסקים ומלמד אנשים איך לשחק פוקר, מנהל את הפעילות של אתר Poker Fighter והוא מתכנן לעבור לכפר ולעבוד בעץ. סטס נשוי ויש לו ילד.
הפרק בחסות אתר גיקלואיד, מגזין אינטרנטי עם כל מה שמעניין גיקים. בקרו בו עכשיו! Geekloid.co.il
על מה דיברנו:חוקי הפוקר, החוק הישראלי, אתר Poker Stars, ברזיל, הסתברויות, כסף, פסיכולוגיה, השקעות, החלטות טפשיות, קעקועים, שש-בש, סיכונים, לקום מבואס בבוקר ועוד המון דברים.
קישורים מומלצים:האתר של פיל גלפונדהדג נחש - קוסאמאקPoker FighterHow To Play Werewolfהאקדמיה הישראלית לפוקרTropa de Eliteההרצאות של יובל נוח הרריWestworldממנטוארץ חדשה - ספראליזבת' הייךקוסמוסקפטן אמריקה - מלחמת האזרחיםיוקרההשומריםבטמן נגד סופרמן300Inside Outמאה עשרים ושתייםסטס אמן פתוי",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9986%d7%a1%d7%98%d7%a1-%d7%98%d7%99%d7%a9%d7%a7%d7%91%d7%99%d7%a5%d7%b3-%d7%9e%d7%94/,"time.struct_time(tm_year=2016, tm_mon=11, tm_mday=21, tm_hour=21, tm_min=46, tm_sec=31, tm_wday=0, tm_yday=326, tm_isdst=0)"
גיקונומי #85 - היקום הגדול של יניב קטן-טננבאום,None,02:15:39,"יניב קטן-טננבאום הוא דוקטור לפיזיקה, חוקר ויזם. הוא נולד בקריות, לא למד פיזיקה בצורה מסודרת מימיו, ואז החליט בספונטניות ללמוד לתואר ראשון בפיזיקה בטכניון. התואר הראשון הפך לשני והשני לדוקטורט. את הדוקטורט שלו עשה בתחום ״מצבים של חומרים מוצקים״. יניב נשוי פלוס שלוש וגר בחיפה.
יניב מתארח אצלנו במסגרת שיתוף הפעולה עם עמוד הפייסבוק ״מדע גדול בקטנה״
הפרק בחסות חברת Host Advice, שתעזור לכם לבדוק אם חברת איחסון האתרים שלכם טובה מספיק, ולהחליף לחברה טובה יותר. נסו אותם בכתובת http://he.hostadvice.com
על מה דיברנו:חורים שחורים, Interstellar, גלי קרינה, תורת המיתרים, פרוטונים, ניוטרונים, אלקטרונים, מאיץ החלקיקים ב-Cern, ג׳ל היגס, החלקיק האלוהי, אלוהים, יהדות, מדע, פרסי נובל ועוד המון דברים.
קישורים מומלצים:דלתות מסתובבותשולמית טרםיעל שדמיFinnegans Wakeשפת תינוקותהחור השחורבין כוכביםפלטלנדיה",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9985%d7%94%d7%99%d7%a7%d7%95%d7%9d%d7%94%d7%92%d7%93%d7%95%d7%9c-%d7%a9%d7%9c%d7%99%d7%a0%d7%99%d7%91/,"time.struct_time(tm_year=2016, tm_mon=11, tm_mday=15, tm_hour=21, tm_min=48, tm_sec=34, tm_wday=1, tm_yday=320, tm_isdst=0)"
גיקונומי #84 - ינון ברכה יעשה לכם אקזיט,None,01:41:36,"ינון ברכה הוא מהנדס אלקטרוניקה ומנכ״ל שהוביל כבר שתי חברות לאקזיט של מאות מליוני דולרים. הוא למד אלקטרוניקה ברשת עמל, למד הנדסה באוניברסיטת תל אביב, היה עתודאי ביחידה טכנולוגית מובחרת והמשיך בצבא עוד מספר שנים. יחד עם שותפו שרגא כץ הקים את חברת סרגון, אותה הובילו תוך ארבע שנים להנפקה בשווי של 700 מליון דולר. בשנת 2006 הצטרף כמנכ״ל לחברת פריים סנס, שפיתחה את הטכנולוגיה של מכשיר הקינקט, והוביל אותה לאקזיט שמוערך ב-360 מליון דולר.
הפרק מוגש בחסות בזק בינלאומי, שמזמינה צוותים טכנולוגיים להשתתף באירוע ״Hack it out"" שיתקיים ב-23 לנובמבר במתחם הבורסה לניירות ערך. כולכם מוזמנים!
על מה דיברנו: יזמות, סטארטאפים, פאונדרים, ממשקי משתמש, מציאות רבודה, הנדסת אלקטרוניקה, הנפקות, רואוד שואו, חוויית משתמש, גוגל, אפל, מייקרוסופט, אגו, היום שאחרי ההנפקה ועוד המון דברים.
קישורים מומלצים: המעבדה החדשה של בזק בינלאומי האירוע של בזק בינלאומי הסרט על הוירוס סטוקסנט יזמות על הבר Red Ring Of Death מראה שחורה הספר על אילון מאסק הספר עליו ראם דיבר Just Dance",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9984%d7%99%d7%99%d7%a0%d7%95%d7%9f%d7%91%d7%a8%d7%9b%d7%94%d7%99%d7%a2%d7%a9%d7%94%d7%9c%d7%9b%d7%9d/,"time.struct_time(tm_year=2016, tm_mon=11, tm_mday=7, tm_hour=22, tm_min=10, tm_sec=31, tm_wday=0, tm_yday=312, tm_isdst=0)"
גיקונומי #83 - טל שניידר עושה בחירות באמריקה,None,02:06:03,"טל שניידר היא בלוגרית עצמאית ועיתונאית שמסקרת בעיקר את המערכת הפוליטית בארץ. בנוסף, יש לה נסיון של שנים בסיקור המערכת הפוליטית בארה״ב. היום היא טסה לארה״ב כדי לסקר את השבוע האחרון במערכת הבחירות המוזרה והמטורפת ביותר שראינו אי פעם בארצות הברית, בין הילארי קלינטון ודונלד טראמפ.


על מה דיברנו:
בחירות, חוקה, תיקונים לחוקה, הצבעת נשים, הטרדת נשים, שנאת זרים, חומה עם מקסיקו, המפלגה הרפובליקנית, התייבשות, העברת שלטון, מפלגת העבודה, הסטוריה, ערב הבחירות, ביל קלינטון, תאגיד השידור, יוסי יונה, נפתלי בנט ועוד המון דברים.",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9983%d7%98%d7%9c-%d7%a9%d7%a0%d7%99%d7%99%d7%93%d7%a8%d7%a2%d7%95%d7%a9%d7%94/,"time.struct_time(tm_year=2016, tm_mon=11, tm_mday=3, tm_hour=21, tm_min=45, tm_sec=9, tm_wday=3, tm_yday=308, tm_isdst=0)"
גיקונומי #82 - דינה אייזן בדרך אל האושר,None,02:11:16,"ד״ר דינה אייזן היא רופאת משפחה. בעקבות משבר גיל ה-40 שלה הגיעה למסקנה שרפואת משפחה לא עוזרת לה באמת לרפא אנשים. היא פרשה ממקצוע הרפואה והחלה לעסוק באושר. היום היא מרצה ומחנכת אנשים איך להיות מאושרים יותר, כי אושר זה בריאות.


על מה דיברנו:
רפואה, תרופות, מחלות, סימפטומים, בריאות, חשיבה חיובית, הפרעות אכילה, השמנת יתר, לימודי ימימה, סרטונין, דופמין, מועדון קרב, גנטיקה, במבה ועוד המון דברים.",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9982%d7%93%d7%99%d7%a0%d7%94%d7%90%d7%99%d7%99%d7%96%d7%9f%d7%91%d7%93%d7%a8%d7%9a%d7%90%d7%9c-%d7%94/,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=31, tm_hour=21, tm_min=33, tm_sec=10, tm_wday=0, tm_yday=305, tm_isdst=0)"
גיקונומי #81 - תומר קמרלינג יושב בחושך,None,02:25:58,"תומר קמרלינג הוא עיתונאי, עורך, במאי, מבקר קולנוע ואיש תוכן דיגיטלי. עד לפני שישה חודשים הוא כתב וערך במשך 15 שנים בבלייזר, ובשנים האחרונות הקים את האתר החדש של המגזין. לפני חצי שנה חצה את הקווים והפך להיות סגן עורך ״מאקו״.


על מה דיברנו:
בלייזר, יאיר לפיד, עפר שלח, תוכן דיגיטלי, נתניהו, השמאל, שתי מדינות, ניהול הסכסוך, סטיבן ספילברג, כריסטופר נולן, פרנק דרבונט, רוברט זמקיס, מדע בדיוני ועוד המון דברים.",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9981%d7%aa%d7%95%d7%9e%d7%a8%d7%a7%d7%9e%d7%a8%d7%9c%d7%99%d7%a0%d7%92-%d7%99%d7%95/,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=24, tm_hour=21, tm_min=0, tm_sec=28, tm_wday=0, tm_yday=298, tm_isdst=0)"
גיקונומי #80 - נטלי שמש מבינה בתזונה,None,02:27:25,"נטלי שמש היא תזונאית קלינית, טבעונית כבר תשע שנים (אבל לא חופרת על זה) וג׳ינג׳ית טבעית, מה שנותן לה שלוש מאות נקודות זכות אצלנו עוד לפני שפתחה את הפה. היא נולדה וגדלה בחולון, ובגיל ההתבגרות רצתה להיות פתולוגית, כלומר לנתח גופות. מפה לשם היא למדה תזונאות קלינית, ועשתה גם תואר שני, ועכשיו היא באה להרגיע אותנו ולהגיד שכל הבמבה שדורון דוחף זה לא באמת רעל. אבל גם לא בריא מדי.
נטלי התארחה אצלנו במסגרת שיתוף הפעולה המעולה שלנו עם העמוד ״מדע גדול, בקטנה״. אם עוד לא עשיתם להם לייק אתם דפוקים או משהו.
על מה דיברנו:
ירקות, פירות, סיבים, פליאו, תזונה קטוגנית, ממתקים, שומן מן הצומח, שומן מן החי, טבעונות, פסיכולוגיה,במבה, מילקה, חמאה, שמן זית, לחם לבן, ילדים, רעל ועוד המון דברים.",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9980%d7%a0%d7%98%d7%9c%d7%99%d7%a9%d7%9e%d7%a9-%d7%9e%d7%91%d7%99%d7%a0%d7%94/,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=18, tm_hour=22, tm_min=10, tm_sec=17, tm_wday=1, tm_yday=292, tm_isdst=0)"
גיקונומי #79 - הילה אלפרט מאכילה אהבה,None,02:14:49,"הילה אלפרט היא עיתונאית, סופרת וחובבת אוכל. היא נולדה בקיבוץ מעלה החמישה, למדה אפקטים מיוחדים באיטליה, כתבה ב״חדשות״ ובעוד המון מקומות. כתבה ספרים, עשתה תכניות אוכל, אכלה סושי אצל ג׳ירו ובאופן כללי אנחנו מקנאים בה מאד.
על מה דיברנו:
איטליה, אפקטים מיוחדים, לייטקס, פרמז׳ן, עיתון ״חדשות״, הסושי של ג׳ירו, שרימפס, לובסטרים, כיבוש, הליכודניקים החדשים, חלומות, במבה מיושנת ועוד המון דברים.
קישורים מומלצים:
הילה אלפרט בפייסבוק
Lucid Dreams
המסעדה בכרתים עליה הילה דיברה
לונג סאנג
ג'ירו חולם על סושי
כולא
ג'ומעה
דגי הרייס
מגדלנה
Westworld
GTA 5
כנס הצ'אט בוטים
פולוק
פסטיבל הסרטים בחיפה
וויפלאש",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%99-79-%d7%94%d7%99%d7%9c%d7%94-%d7%90%d7%9c%d7%a4%d7%a8%d7%98/,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=13, tm_hour=20, tm_min=43, tm_sec=7, tm_wday=3, tm_yday=287, tm_isdst=0)"
גיקונומי #78 - דין לנגסם יאמ;לק לכם את האינטרנט,1,02:00:04,"דין לנגסם הוא קיבוצניק (מנישואים), מתמטיקאי (עומד לסיים את התואר השני) ומנהל עמודי פייסבוק, ביניהם העמוד המיתולוגי ״אמ;לק״. הוא גדל בתל אביב ובאילת, לא פגש ערסים לפני גיל 16 ואת העמוד של אמ;לק הוא מנהל יחד עם 40 חברים.
על מה דיברנו: פייסבוק, ביבי, שמאלנים, אשכנזים, מזרחים, מכות, מתמטיקה, טבעונות, יום כיפור, אופנועים על מדרכות, אופניים חשמליים, איך נראים החיים בקיבוץ ועוד הרבה דברים.
קישורים מומלצים: The Mentalist אני לקבל יכול פלאפל פיוצ'רמה דוקטור הו מה פאו איל נווה - לכו לשמוע אותו באוניברסיטה Hell on Wheels Westworld גדלו עציצים",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9978%d7%93%d7%99%d7%9f-%d7%9c%d7%a0%d7%92%d7%a1%d7%9d%d7%99%d7%90%d7%9e%d7%9c%d7%a7-%d7%9c%d7%9b%d7%9d/,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=9, tm_hour=21, tm_min=2, tm_sec=40, tm_wday=6, tm_yday=283, tm_isdst=0)"
גיקונומי #77 - רות אלבז הגיעה לתדריך,None,01:36:06,"רות אלבז היא תסריטאית ואושיית פייסבוק, היא נולדה בבת ים ועברה לראשון לציון. בילדותה למדה בבתי ספר דתיים (כמעט חרדיים) ובגיל 20 החלה בתהליך חזרה בשאלה. לפני כשנה, בעקבות פוסט שאסף הראל פרסם בפייסבוק, היא נבחרה והצטרפה לצוות הכותבים שלו, שם בילתה את העונה האחרונה. לפני מספר שבועות פרסמה בפייסבוק מם ובו תמונה של היטלר והכיתוב ״הרבה הגיעו לתדריך היום״, סוג של דחקה על תדרוכי העיתונאים שנתן נתניהו באותם ימים. בעקבות המם הזה היא הגיעה לעמוד הראשי של ישראל היום ונאלצה לשמוע ממגוון אנשים אלמוניים לאן בדיוק היא צריכה ללכת.


על מה דיברנו:
היטלר, נתניהו, אלוהים, כשרות, חזיר, הומור, קעקועים, מירי רגב, כתיבה לפייסבוק, חזרה בשאלה, סמסים, פמיניזם, רן שריג, ציפריס, ימנים רהוטים ועוד המון דברים.",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9977%d7%a8%d7%95%d7%aa-%d7%90%d7%9c%d7%91%d7%96-%d7%94%d7%92%d7%99%d7%a2%d7%94/,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=3, tm_hour=20, tm_min=34, tm_sec=2, tm_wday=0, tm_yday=277, tm_isdst=0)"
בכל יום נתון - הפיילוט,None,01:06:01,"כמעט שנה חדשה, ומה טוב יותר מאשר להשיק פודקאסט חדש, בן רביעי במשפחת גיקונומי. קבלו ברעש גדול את ״כל יום נתון״ - הפודקאסט השבועי של אוריאל דסקל וראם שרמן לכדורגל בינלאומי מהליגות הטובות בעולם. סיפורים מאחורי הקלעים, תובנות וניתוחים שתשמעו רק פה, והמון ידע גיקי על הקבוצות הגדולות בעולם - כי גיקים זה אנחנו.


מה בפיילוט:
עברנו על תוצאות ליגת האלופות והצגנו את עצמנו. לא בסדר הזה. בכל יום נתון יהיה מחולק בכל פרק לשני חלקים, בחלק הראשון נעבור על חדשות משמעותיות מעולם הספורט העולמי ובחלק השני התעסקנו בשאלה הנצחית: האם הפעם ליברפול יכולה ללכת עד הסוף.",http://geekonomy.podbean.com/e/%d7%91%d7%9b%d7%9c-%d7%99%d7%95%d7%9d-%d7%a0%d7%aa%d7%95%d7%9f-%d7%94%d7%a4%d7%99%d7%99%d7%9c%d7%95%d7%98/,"time.struct_time(tm_year=2016, tm_mon=9, tm_mday=30, tm_hour=19, tm_min=2, tm_sec=31, tm_wday=4, tm_yday=274, tm_isdst=0)"
גיקונומי #76 - גיא הורוביץ עושה הון-סיכון,None,02:00:59,"גיא הורוביץ הוא שותף בקרן ההון-סיכון deutsche telekom capital partners. הוא נולד וגדל בחיפה, התחיל את הקריירה שלו בסטארטאפים ועבד (בין היתר) אצל דב מורן בחברת Modu. בין סטארטאפים הוא עבד בקרן ההון-סיכון ג׳מיני. בשנים האחרונות הצטרף לחברת דויטשה טלקום כדי להוביל שם את תחום החדשנות, מה שהוביל בסופו של דבר לכך שדויטשה טלקום הקימה קרן להשקעה בסטארטאפים שבא גיא שותף.
הפרק שאתם תשמעו הוא הקלטה חוזרת לפרק שהקלטנו לפני יומיים. היה לי (דורון) פישול טכני שגרם לפרק כולו להיות מוקלט באמצעות המיקרופון של הלפטופ שלי. שזה פח. ולכן החלטנו להקליט מחדש. את ההקלטה המקורית מלפני יומיים תוכלו למצוא בקישור הזה: ההקלטה המקורית.
על מה דיברנו:
קרנות הון-סיכון, סטארטאפים, כסף, שותפים, פאונדרים, צוות, יוסי ורדי, דב מורן, דויטשה טלקום, מנכ״לים חתיכים, חדשנות של גרמנים, בדיחות שואה, איך אומרים לא, איך ישנים בלילה ועוד המון דברים.
קישורים מומלצים:
הספר אודות סוכנות הכשרונות
האזור - מתיאס אנאר
הביקורת של גיא על הספר של דב אלפון
הפועל רובי שפירא
המשחק עליו דורון המליץ
The Man In The High Castle
המוצר עליו גיא דיבר שיסייע לכם להיפטר מחתימות",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9976%d7%92%d7%99%d7%90-%d7%94%d7%95%d7%a8%d7%95%d7%91%d7%99%d7%a5-%d7%a2%d7%95%d7%a9/,"time.struct_time(tm_year=2016, tm_mon=9, tm_mday=27, tm_hour=19, tm_min=47, tm_sec=56, tm_wday=1, tm_yday=271, tm_isdst=0)"
גיקונומי #75 - שאול אמסטרדמסקי נמצא כאן,None,01:42:56,"הרשמה ב-iTunes
הרשמו ל-RSS שלנו
שאול אמסטרדמסקי הוא עיתונאי וזוכה פרס סוקולוב שהתארח אצלנו לפני שנה. אז הוא היה באובססיה על הפנסיות שלנו. שנה מעניינת עברה על שאול, שכללה עזיבה את ״כלכליסט״, הצטרפות לתאגיד השידור הציבורי ״כאן״, פתיחת מלחמת חורמה על סוכר ואפילו הריסת ההנפקה של קבוצת ״שלנו״. עכשיו הוא בא לדבר איתנו, שוב, על החיים עצמם. האזנה נעימה.
על מה דיברנו:
הצורך בשידור ציבורי, השאיפות של תאגיד השידור הציבורי החדש, בוז׳י, יאיר לפיד, בנימין נתניהו, מנכ״ל משרד האוצר, החברה למשקאות קלים, שידורי קשת, מאקו, רשת, עיתונות חופשית, תזונת ילדים, קורנפלקס ועוד המון דברים
קישורים מומלצים:
הספר עליו שאול המליץ
המשחק עליו דורון המליץ
VICE
VOX
הפרק של שיין סמית' אצל ג'ו רוגן
הכתבות של שאול על סוכר
שאול בטוויטר
לואי ת'רו אצל ג'ו רוגן
הסטאנדאפיסטים של רשף לוי
The Night Of
Fed Up
ההרצאה של רוברט לוסטיג על סוכר",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9976%d7%a9%d7%90%d7%95%d7%9c%d7%90%d7%9e%d7%a1%d7%98%d7%a8%d7%93%d7%9e%d7%a1%d7%a7%d7%99/,"time.struct_time(tm_year=2016, tm_mon=9, tm_mday=18, tm_hour=20, tm_min=46, tm_sec=28, tm_wday=6, tm_yday=262, tm_isdst=0)"
גיקונומי #74 - פרופ׳ אריה אלדד בעד סיום הכיבוש,None,01:08:17,"פרופסור אריה אלדד הוא רופא ומומחה לטיפול בכוויות, מנהל מחלקה לשעבר ב״הדסה״, קצין רפואה ראשי לשעבר, חבר כנסת לשעבר מטעם ״האיחוד הלאומי״ ואידאולוג לאומי ישראלי. הוא גם מעיד על עצמו שהוא יהודי מאמין, גם אם הוא לא שומר על תרי״ג מצוות.
על מה דיברנו:
עיגול עץ, גיקים, טיפול בכוויות, תכנית החלוקה, המדינה הפלסטינית, ישראל אלדד וישעיהו ליבוביץ, נתניהו, תקציב הביטחון, בגין, הליכה לפוליטיקה, מלחמה בטרור, המזרח התיכון, כתיבת ספרים ועוד המון דברים.
קישורים מומלצים:
הראיון של אריה בהארץ
ישראל אלדד וישעיהו ליבוביץ במעלות
דברים שרואים מכאן - הספר האחרון של אריה אלדד",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9974%d7%a4%d7%a8%d7%95%d7%a4%d7%b3%d7%90%d7%a8%d7%99%d7%94%d7%90%d7%9c%d7%93%d7%93%d7%91%d7%a2%d7%93/,"time.struct_time(tm_year=2016, tm_mon=9, tm_mday=14, tm_hour=17, tm_min=58, tm_sec=31, tm_wday=2, tm_yday=258, tm_isdst=0)"
גיקונומי #73 - אהרון האריס הוא שותף ב-Y Combinator,None,59:56,"אהרון האריס הוא אחד מ-17 השותפים במאיץ הסטארטאפים Y Combinator. הוא נמצא עכשיו בארץ כדי לפגוש חברים, משפחה, יזמים ולאכול חומוס. החברים הטובים שלנו ב-Samsung Next הציעו שנעשה איתו פרק, וקפצנו על ההזדמנות להשחיז את האנגלית שלנו, ולשמוע הכל על המודל של Y Combinator, על סטארטאפים מעניינים ופחות מעניינים, על הצלחות וכשלונות וארוחות ערב בימי שלישי.
הפרק הופק בשיתוף Pepper, שחוץ מהיותו מקום העבודה של ראם, הוא מוצר חדש ופורץ דרך בתחום הבנקאות. ביום שלישי ה-27 לספטמבר החברים שלנו ב-Pepper מזמינים את כולכם למשרדים שלהם כדי לשמוע עוד על מה שהם בונים ולמה זה סופר מגניב (וגם יחסוך לכם מלא כסף).
על מה דיברנו:
ישראלים, חומוס, ההנפקה של ״שלנו״, סיליקון ואלי המקום, סיליקון ואלי הסידרה, אחוזים, מניות, גיוסי כסף לסטארטאפים, הסטארטאפ של אהרון (שנסגר) ועוד הרבה דברים.
קישורים מעניינים:
לדף האירוע של פפר עליו דיברנו
Apply to YC
Dan Lyons - Disrputed",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9973%d7%90%d7%94%d7%a8%d7%95%d7%9f%d7%94%d7%90%d7%a8%d7%99%d7%a1-%d7%94%d7%95%d7%90/,"time.struct_time(tm_year=2016, tm_mon=9, tm_mday=8, tm_hour=10, tm_min=43, tm_sec=8, tm_wday=3, tm_yday=252, tm_isdst=0)"
גיקונומי #72 - כשאבא ואמא בני דודים,None,02:12:05,"״כשאבא ואמא בני דודים״ הוא עמוד פייסבוק בן שנתיים עם 360 אלף עוקבים. המקים שלו, אופיר, הסכים לבוא להתארח בתנאי שלא נחשוף את זהותו. כל מה שנוכל להגיד הוא שהוא בן 41, יש לו שלושה ילדים, והוא הפך את הפוסטים שלו לסוג של אומנות.


על מה דיברנו:
אליטיזם, התנשאות, הומור, סיינפלד, לואי סי קיי, נתניהו, יאיר לפיד, בנצי גופשטיין, דמוקרטיה, פייסבוק, טוקבקים, סטטוסים מצייצים, אמיר שיבי, אבק כוכבים ועוד הרבה דברים.",http://geekonomy.podbean.com/e/%d7%92%d7%99%d7%a7%d7%95%d7%a0%d7%95%d7%9e%d7%9972%d7%9b%d7%a9%d7%90%d7%91%d7%90%d7%95%d7%90%d7%9e%d7%90%d7%91%d7%a0%d7%99/,"time.struct_time(tm_year=2016, tm_mon=9, tm_mday=5, tm_hour=21, tm_min=36, tm_sec=36, tm_wday=0, tm_yday=249, tm_isdst=0)"
